id,crop_label,soil_ph,temperature_c,soil_conductivity_dsm,moisture_paw_percent,data_origin,profile_version,generation_run_id
6118b19e-1719-45fe-89d6-5871a045467d,Mango,6.91,27.8,1.54,57.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
196c8938-f6eb-4769-9bb9-5b88eccbdf0f,Mango,5.92,28.1,2.33,55.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
76f7cbed-6755-436c-bb3c-9690b727f94a,Mango,6.01,28.7,2.65,62.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
75c0aa85-754b-47ea-9339-0c5aa72fe26c,Mango,7.42,25.4,1.06,56.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d20b0700-5933-4f27-8316-5144261f9fe2,Mango,5.7,26.4,3.19,58.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f38e6a05-bacc-4fd2-9369-42fb475ac957,Mango,6.07,28.8,2.15,57.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a50b758a-aa10-44ef-a1ee-2e55a8b883a1,Mango,6.68,27.7,1.82,55.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9d77141c-f684-45dc-9e60-e28e6e887847,Mango,6.72,24.5,0.65,73.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c7f35079-73d1-47a2-9744-e8586c4b2fe6,Mango,7.01,24.7,3.36,61.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
12d9e5b0-c508-434e-96a9-15e97ccb37de,Mango,6.82,26.6,1.84,75.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
031a5295-d5a5-4a1d-9536-15dfca2b5d84,Mango,7.09,27.4,2.19,60.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8bd75404-175b-4c55-bf90-f081b15a7c0b,Mango,6.09,26.0,1.98,70.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2c2ffef1-1995-4b31-adbd-2f692abfbf0e,Mango,5.61,26.8,0.61,72.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2e7665eb-1d40-44d8-81da-6211180a5019,Mango,7.05,25.7,2.98,74.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5fe24101-f21e-44e2-b03d-b66812f3ec35,Mango,6.29,27.0,2.17,66.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2104cba5-3f61-43d3-83c3-d3564792003a,Mango,6.03,24.7,1.41,61.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0541f69a-2f09-4d1f-b854-76f659ba2769,Mango,7.12,28.0,2.25,66.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d561c30e-5ae6-4bf5-9a05-a4e8097ca0ce,Mango,6.13,27.3,1.47,66.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d278c0c7-529e-49ce-b4b6-11ffa258db23,Mango,6.16,27.7,1.96,59.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
996551d8-a84c-411f-a58a-dafb6dfb11d8,Mango,6.61,24.7,2.58,63.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e058d8b5-cfb2-4b0a-acd5-3712770b0004,Mango,6.86,26.4,1.42,59.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
310d4214-4a5b-42af-8585-2b50ca902f1e,Mango,6.5,29.0,2.07,73.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
22fe78be-455a-4cf5-910d-62710a1eb3ee,Mango,7.06,26.7,3.29,53.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
469b0fcb-2f8a-49bb-8b8c-b2fd66d03e57,Mango,5.96,28.3,1.4,65.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e98c9b67-ace3-402b-9a72-2245585dc6d9,Mango,6.95,27.0,1.4,57.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
57f34011-672d-4fc0-8c34-796725a3ec18,Mango,7.13,26.0,1.77,66.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cc7b510b-e42e-421d-a8db-295768953c15,Mango,6.63,29.6,0.67,61.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1a663483-7037-462b-b088-fab62a0064e3,Mango,6.71,27.8,3.5,62.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9641027d-bb52-4822-a35f-39d592f6d5ee,Mango,5.97,29.2,1.1,61.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
57b3bf89-d4ec-4d16-a0be-7339517fea62,Mango,7.42,25.6,3.56,62.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7e51e463-ed31-4b52-9cbc-44dd2b3a044d,Mango,6.17,25.1,0.9,67.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1af2201b-c6cd-4ee9-9f39-7fdc4e2433fa,Mango,6.4,27.9,2.05,66.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
153782a2-6c0b-4f68-a82a-8f06fc5a6414,Mango,7.15,27.3,2.34,72.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ffed00f1-6f1e-4183-953c-0c6d4f2444af,Mango,6.12,26.9,2.29,59.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5381e0f3-c282-4aca-a6a5-a37d234af856,Mango,6.56,28.0,2.84,65.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b6ea74a6-ac4d-421b-a852-4379cf30063e,Mango,6.01,26.5,2.01,69.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4a50fae5-52cd-4cc4-ae58-6930f5b831c3,Mango,6.83,25.8,1.72,61.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8be47b9b-0c72-45db-a554-c116562d132a,Mango,7.11,25.5,2.58,75.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
63724efa-964f-4da0-bf62-8ce7ca182392,Mango,5.98,27.2,2.55,65.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fbea641e-5552-43b4-8fbf-d07ffaedc3da,Mango,5.74,25.7,1.93,72.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
723e89f4-7b81-453a-8d01-bb5bf10b7fb5,Mango,5.56,28.7,3.07,62.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
463ead23-7bca-4e0a-b304-29f0c4f9480c,Mango,6.14,28.0,1.95,52.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
93a0b487-e176-4f3e-9e92-02b208c0935e,Mango,6.49,28.2,2.08,72.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b5c39c8e-ff8e-4ede-ba12-9aeebd926a4a,Mango,7.26,28.9,2.59,64.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ec3f4f4a-53c7-4bf2-9afc-cd58cc56d6ab,Mango,6.64,27.7,3.06,74.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e6bfccc8-c5f5-4d8b-aff9-76d96cf03cb5,Mango,6.61,26.2,1.27,63.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c9cefaf7-33c6-4f3b-9421-91866d937b3f,Mango,6.97,25.3,1.49,71.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cbcc99d3-9af1-43be-82c5-b844f3ad063e,Mango,6.68,27.1,2.87,78.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d2bfa7be-c9ef-4543-8dc6-9e6910e4c77c,Mango,6.26,25.4,2.88,64.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0d7c112e-8aaa-4a57-a63d-2545b1de540e,Mango,6.15,25.7,2.84,63.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3c649523-121c-48b6-a525-3dcd0e6c39f8,Mango,6.96,25.3,1.2,68.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
56d85822-51ef-4e11-be14-327d02a2562d,Mango,6.9,27.9,2.1,64.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0b439c10-1804-48d7-8c57-667965a10713,Mango,5.84,26.4,0.76,59.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
54351417-7f10-425e-bdc0-958e4b3fe2fb,Mango,6.61,27.0,0.99,66.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d87bc8e4-b44a-4749-a084-8a6940f60c29,Mango,6.22,25.7,3.07,65.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fff2077b-922d-4afc-aba7-faececdc59ac,Mango,7.1,26.1,3.56,67.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
aabccd01-f722-4539-9fb7-70a57864e6eb,Mango,5.98,28.0,2.56,74.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6d4b7429-6913-478e-9e29-3c421557e4c7,Mango,6.95,25.0,2.03,64.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a6af823f-d979-44f0-8869-2b977978bc52,Mango,7.26,28.0,1.53,58.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d2fac5f6-ae71-4488-8a97-ce6a5f167627,Mango,6.25,28.5,0.53,79.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8cf1d590-83bc-4de1-94b3-1dc4b84da4fd,Mango,6.42,27.9,3.59,53.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7ac04fe4-50cb-40f5-81df-c39f2cdcac10,Mango,6.62,25.8,2.93,69.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ad7f8d18-348e-428f-a7e8-80d919832a39,Mango,6.58,26.4,1.33,58.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8b335ad4-61ea-4d2c-85a6-2a68b7191b0e,Mango,5.81,25.7,2.42,72.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3854b60b-8c30-4fc9-b31d-48d20a33b49a,Mango,6.25,26.5,0.83,73.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7632768d-1640-4ee0-9cf7-cf9e43bd2e78,Mango,6.99,27.4,2.19,59.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1cc8d64a-e42f-4b9a-a9f2-5d9cafeae3da,Mango,6.45,27.7,2.87,69.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0a690a17-7edc-4a5a-9a58-18c5d8b43f42,Mango,7.17,27.5,2.05,58.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fb45c15c-90cc-46a9-9052-0e78e95d5260,Mango,6.88,26.2,2.32,56.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
20a83d3b-3655-4e88-820a-3e14a054dc81,Mango,6.29,25.8,1.35,53.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1cec50c8-8c63-44fe-9e23-d98f0719e2c8,Mango,6.18,28.7,3.38,67.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6fe3a741-5762-4fde-8eb1-337ed3d54fab,Mango,5.91,27.7,2.98,70.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e9b24382-f8ae-4770-9d99-fcd6b0fdcece,Mango,5.92,28.6,1.81,69.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f7509879-00ac-4a45-94cc-232ace6f5fe7,Mango,6.44,28.0,1.53,60.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c45e4c18-d27d-4c4c-b2f9-9fc393722b7d,Mango,6.38,25.0,3.32,57.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d21888e8-93f2-4130-b41e-ef59034b990c,Mango,6.4,28.6,2.5,55.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
90e40c81-e8a7-436f-a8e3-6fbdfa799c64,Mango,6.9,26.7,2.02,66.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e7d44e09-28c0-4f88-b063-68cb993d4d77,Mango,6.58,29.0,0.85,77.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
37e9a522-f012-46c9-9731-0b592f1e1d19,Mango,6.92,26.3,1.52,73.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ef9b04b3-524e-4ffc-b579-4950ba4578c6,Mango,6.55,29.9,3.18,72.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b0f59ade-6287-4dc9-9e1e-560b83677100,Mango,6.43,27.2,0.43,67.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6c6d2e02-3112-49a4-b4af-07ccbd801513,Mango,6.49,26.8,0.55,78.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
86094717-68d9-46cf-8efd-9fd31255fefa,Mango,6.23,28.2,1.58,55.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c81c8af2-a391-4896-a11b-09baaf7bd2e1,Mango,7.18,25.1,1.76,68.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
969c40d2-ead0-4ec9-97bf-c0657660be5f,Mango,6.24,25.5,3.2,73.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ee1ea7a2-dce9-4b37-9871-be7835d3c721,Mango,6.69,27.9,1.62,55.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
51ebbf24-63c2-4f8c-88d1-e04648acf4c0,Mango,6.18,27.4,2.52,64.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9673575a-3869-4f1e-aa28-1a732d9f8658,Rice,6.24,26.0,1.04,86.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5965cbf5-0b28-4cd9-b3b5-248e73fa26d5,Rice,6.01,27.6,2.01,92.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
041bb55d-dda9-450d-8b73-72155cfc552f,Rice,5.76,27.4,0.47,83.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d7b29f5b-9c82-4921-82e7-e7ff48ac18d8,Rice,6.83,23.3,1.02,87.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
664b839d-a2c3-4787-a0af-cac3e31df925,Rice,5.91,22.0,1.02,80.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ce75367f-5ad7-4c22-86a1-3b19e72819be,Rice,5.99,24.6,2.04,98.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bce13da6-1b30-46e0-b5f7-265dc1a10046,Rice,6.05,26.2,2.12,77.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c675516e-a831-44b9-8b2b-49323c327425,Rice,6.15,28.1,2.16,83.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
174445da-f4ac-4086-9bd8-36940fe1ed4b,Rice,6.37,22.4,0.33,82.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a289aec6-abcd-462e-8dca-5557a5020b66,Rice,6.57,21.1,1.21,98.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
82e84182-ddda-459a-894f-4693ed01f2c0,Rice,6.61,22.5,1.41,87.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8e70df63-f9dc-4e3f-bc7c-a7ec3aa56e94,Rice,6.87,21.1,2.8,82.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d44613cd-4fa5-40c3-9f82-a2c79fac7456,Rice,6.37,26.3,1.73,91.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1cd86d7c-167b-4bca-88d8-c5ccafbbef0b,Rice,6.82,26.0,1.84,96.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ba12d16a-c153-4d7c-87ab-fcebabf2bf93,Rice,6.12,27.1,1.35,87.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
95d6da9a-9734-46a4-b354-88b814426446,Rice,6.29,22.6,2.45,80.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7d0e090e-72d4-43db-8b67-c90c6abe4c12,Rice,6.21,27.4,2.03,81.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
79bfc084-bd8a-4998-98d8-5af34b3125ef,Rice,6.56,22.8,1.5,94.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
60b174a0-0e25-4792-af39-a5b0bbcef7dc,Rice,6.0,26.5,2.01,93.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
02ffb98c-9889-45fa-8b12-85ef17bdfe95,Rice,6.68,29.5,1.83,83.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cd4996b8-f4e8-4232-945b-38e6eec8b81d,Rice,6.17,22.5,2.38,85.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d25c310c-21e6-4883-bdcd-902f308179c9,Rice,6.29,23.1,2.17,90.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1c392caf-7458-4a9e-9ef6-201b83a9cceb,Rice,5.99,23.1,0.92,92.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1b9cbeb5-c184-47df-a9c2-bc21df9b9d57,Rice,6.17,23.5,2.08,90.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
188c651d-b245-4cbc-835b-f05ddf0b56bc,Rice,6.12,22.9,1.15,92.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
45a08131-596e-4ecb-a8c4-31bf1ab4b85e,Rice,6.35,23.8,1.42,82.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2188ae64-f4ec-4fb6-8e0e-7f85ee013446,Rice,5.75,24.4,2.27,94.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
eec34461-e873-4440-abfc-5c0c53ecfb70,Rice,6.23,26.7,1.69,98.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
730a9de3-377e-467a-9f04-fd00e271c856,Rice,6.33,27.5,1.28,89.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
08c959cc-a45a-4ec4-80f3-61abfff89ff8,Rice,6.11,27.1,0.9,87.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e87413ef-f269-4721-b290-d2c58e7c6a9b,Rice,6.68,25.3,1.76,78.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4342222b-5d43-441b-8c89-42fe2d068a73,Rice,6.49,21.2,1.08,85.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ee669599-deca-4154-b36d-9bb4e2dde6af,Rice,6.59,29.1,1.56,94.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5f7553f7-b9d9-4638-915d-a14474dc2a8a,Rice,5.91,25.4,2.42,91.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cca2bff6-bb2f-49cc-8639-131851e16af7,Rice,6.29,24.9,0.72,93.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a4e86a5d-5815-43dc-8a1f-b5c48b1e671a,Rice,5.6,27.6,1.13,87.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a6ec1ea1-9f02-431a-9c0c-9466bb0a713f,Rice,5.99,24.4,2.41,94.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
62a3c88e-4f75-4983-bf6a-f9b6e86c32a9,Rice,6.66,25.4,1.15,84.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6c306545-d5ec-432d-a1a5-8a5032f0f899,Rice,5.85,26.5,0.85,96.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bbf2bd3e-81ec-4e85-a45c-14d3805af722,Rice,6.33,27.9,1.22,91.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b87f88fa-8493-4339-b6b5-86f50aef7510,Rice,5.83,24.4,2.27,85.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0c9a61b7-45e1-456e-8755-625436295e97,Rice,5.72,25.7,1.57,76.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2f69ec02-ebdb-49dc-a029-8f3c6d0794a8,Rice,6.58,28.3,1.05,94.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cd19838f-f12f-4259-a576-77a7c4a4a832,Rice,6.24,25.4,1.9,88.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3586e9f8-4a38-4a78-900d-9e9826ae122b,Rice,5.65,24.4,2.43,86.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2791b54d-9cdb-4f3f-a793-70a411f95280,Rice,5.64,25.7,1.4,87.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c73fa3cb-53be-4b18-b604-c76393337646,Rice,6.3,23.8,0.92,78.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7f13fbdc-b960-46ca-90ae-07d8dcd7f95c,Rice,6.53,26.3,1.92,81.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
86c601bd-d60c-486e-8fcb-5a43c75c718d,Rice,5.99,26.3,1.37,95.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2b735db7-b3ce-40f1-af36-76d4839d4268,Rice,6.52,26.7,0.97,95.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
239f8443-16d2-44cc-aefa-ef5603c8dbf2,Rice,6.35,22.8,0.95,80.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
386fffc7-3709-4d5b-b071-ccd686483584,Rice,6.14,25.2,1.09,89.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9695d067-f3b1-4c06-a231-1de0e70fcc99,Rice,6.35,26.5,2.0,89.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6bca3225-55b9-4153-b708-9ec5d875993d,Rice,5.86,26.1,1.64,92.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
06b24e43-9976-45b6-b25a-a3e049ecd109,Rice,6.21,25.7,2.51,84.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
20ebf577-2f4f-4c85-84a8-2872fde7b516,Rice,5.96,26.4,2.32,92.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5e168f1e-5f65-4308-83e7-36f78c36cc9d,Rice,6.17,22.6,0.89,93.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
67b605c1-787d-482a-8a82-447e0cc1f65c,Rice,6.06,23.9,0.75,92.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5e542efd-d22f-4a3e-915a-a2f084353280,Rice,5.81,23.3,0.78,95.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fd24f4e0-81ce-4a42-bbe8-ec11bfda756a,Rice,6.42,25.0,1.23,83.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ecf99098-2e69-493f-b6fa-51dfb28870d1,Rice,6.83,27.8,2.23,93.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f4acd203-6e14-43d0-be1b-5a39e064516b,Rice,6.45,23.0,2.74,80.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4294bb11-0668-44e0-b1af-f4652ce35227,Rice,6.28,25.4,1.77,93.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e505061b-e2b6-4556-8592-e73dc972c5e7,Rice,6.42,23.4,0.96,92.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b31f9099-4bda-46f3-8a8c-73692b2a2077,Rice,6.67,22.5,2.06,89.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9bd6c700-6ac3-4ec1-8539-3801def100d2,Rice,6.8,25.5,2.08,84.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
26518f0a-4c9d-40d3-a788-0dd4eb82fe37,Rice,6.18,22.5,2.45,84.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e4e46f0f-184f-4cc5-b518-398e87d59ffb,Rice,6.08,25.4,1.54,91.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
18f9946b-87a8-4e1b-b71f-3ede8c843e80,Rice,6.31,26.1,0.29,79.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d2f9d0d4-6f79-4dbe-a73f-0cf4247e8796,Rice,5.96,23.0,0.39,82.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3723006a-969e-4144-abde-03fd39244dad,Rice,5.78,25.0,1.03,92.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c763d6ad-38f3-4a09-99b4-b5cd00708ced,Rice,6.41,28.7,1.15,82.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
dfe1de31-3e9d-4137-8534-ec7a5db830f3,Rice,6.43,21.0,2.21,86.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
14977ac7-8273-4890-b115-9c7b9f552291,Rice,5.81,24.3,0.85,91.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7b2e2cee-e6e2-4e60-8aef-5c8e2f6000fc,Rice,6.01,29.2,2.32,88.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
32391c03-6d76-4cf7-8cb3-7ebc280f31ae,Rice,6.28,26.0,1.78,81.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
